subfolder,image_name,image_path,status,instrument_pixels,needle_pixels,area_ratio,corrected_area,,,,,,,,
growthchamber0630rec7,20250630_093015.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_093015.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_093154.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_093154.jpg,success,1319,2524,0.656778558,3.940671351,,,,,,,,
growthchamber0630rec7,20250630_093219.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_093219.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_093321.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_093321.jpg,success,935,1235,0.569124424,3.414746544,,,,,,,,
growthchamber0630rec7,20250630_093416.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_093416.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_093506.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_093506.jpg,success,1095,3861,0.77905569,4.67433414,,,,,,,,
growthchamber0630rec7,20250630_093629.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_093629.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_093651.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_093651.jpg,success,1099,1920,0.635972176,3.815833057,,,,,,,,
growthchamber0630rec7,20250630_093709.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_093709.jpg,success,0,21,1,6,,,,,,,,
growthchamber0630rec7,20250630_093901.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_093901.jpg,success,1241,5745,0.822359004,4.934154022,,,,,,,,
growthchamber0630rec7,20250630_093916.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_093916.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_094039.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_094039.jpg,success,1472,6967,0.82557175,4.953430501,,,,,,,,
growthchamber0630rec7,20250630_094237.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_094237.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_094248.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_094248.jpg,success,848,3409,0.800798685,4.804792107,,,,,,,,
growthchamber0630rec7,20250630_094258.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_094258.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_094429.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_094429.jpg,success,906,3012,0.768759571,4.612557427,,,,,,,,
growthchamber0630rec7,20250630_094526.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_094526.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_094636.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_094636.jpg,success,911,3023,0.76842908,4.610574479,,,,,,,,
growthchamber0630rec7,20250630_094721.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_094721.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_094826.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_094826.jpg,success,2114,4563,0.683390744,4.100344466,,,,,,,,
growthchamber0630rec7,20250630_094842.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_094842.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_095023.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_095023.jpg,success,1807,8060,0.816864295,4.901185771,,,,,,,,
growthchamber0630rec7,20250630_095036.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_095036.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_095227.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_095227.jpg,success,2777,5094,0.647185872,3.883115233,,,,,,,,
growthchamber0630rec7,20250630_095355.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_095355.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_095446.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_095446.jpg,success,1496,1474,0.496296296,2.977777778,,,,,,,,
growthchamber0630rec7,20250630_095509.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_095509.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_095624.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_095624.jpg,success,1219,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_095713.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_095713.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_095815.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_095815.jpg,success,1216,3763,0.755774252,4.534645511,,,,,,,,
growthchamber0630rec7,20250630_095921.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_095921.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_095953.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_095953.jpg,success,1191,3641,0.753518212,4.521109272,,,,,,,,
growthchamber0630rec7,20250630_100046.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_100046.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_100123.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_100123.jpg,success,1518,3892,0.719408503,4.316451017,,,,,,,,
growthchamber0630rec7,20250630_100340.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_100340.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_100353.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_100353.jpg,success,1299,6133,0.825215285,4.951291712,,,,,,,,
growthchamber0630rec7,20250630_100442.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_100442.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_100550.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_100550.jpg,success,1197,3076,0.719868945,4.319213667,,,,,,,,
growthchamber0630rec7,20250630_100648.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_100648.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_100731.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_100731.jpg,success,1193,2966,0.7131522,4.2789132,,,,,,,,
growthchamber0630rec7,20250630_100741.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_100741.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_100938.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_100938.jpg,success,951,2084,0.686655684,4.119934102,,,,,,,,
growthchamber0630rec7,20250630_101049.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_101049.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_101158.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_101158.jpg,success,1135,999,0.468134958,2.808809747,,,,,,,,
growthchamber0630rec7,20250630_101352.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_101352.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_101407.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_101407.jpg,success,1251,4608,0.786482335,4.718894009,,,,,,,,
growthchamber0630rec7,20250630_101420.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_101420.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_101613.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_101613.jpg,success,1413,3644,0.720585327,4.323511964,,,,,,,,
growthchamber0630rec7,20250630_101625.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_101625.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_101822.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_101822.jpg,success,1112,4811,0.812257302,4.873543812,,,,,,,,
growthchamber0630rec7,20250630_101830.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_101830.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_102015.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_102015.jpg,success,1436,2877,0.667053095,4.002318572,,,,,,,,
growthchamber0630rec7,20250630_102028.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_102028.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_102207.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_102207.jpg,success,1151,1673,0.592422096,3.554532578,,,,,,,,
growthchamber0630rec7,20250630_102219.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_102219.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_102339.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_102339.jpg,success,0,1145,1,6,,,,,,,,
growthchamber0630rec7,20250630_102353.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_102353.jpg,success,0,219,1,6,,,,,,,,
growthchamber0630rec7,20250630_103137.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_103137.jpg,success,1382,2633,0.655790785,3.934744707,,,,,,,,
growthchamber0630rec7,20250630_103235.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_103235.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_103309.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_103309.jpg,success,1374,6496,0.825412961,4.952477764,,,,,,,,
growthchamber0630rec7,20250630_103452.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_103452.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_103515.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_103515.jpg,success,1490,5359,0.782449993,4.694699956,,,,,,,,
growthchamber0630rec7,20250630_103649.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_103649.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_103731.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_103731.jpg,success,998,3290,0.767257463,4.603544776,,,,,,,,
growthchamber0630rec7,20250630_103743.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_103743.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_103930.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_103930.jpg,success,1229,5683,0.822193287,4.933159722,,,,,,,,
growthchamber0630rec7,20250630_103940.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_103940.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_104128.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_104128.jpg,success,2022,5116,0.716727375,4.300364248,,,,,,,,
growthchamber0630rec7,20250630_104137.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_104137.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_104311.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_104311.jpg,success,1201,4873,0.802271979,4.813631874,,,,,,,,
growthchamber0630rec7,20250630_104329.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_104329.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_104605.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_104605.jpg,success,1492,2325,0.609117108,3.654702646,,,,,,,,
growthchamber0630rec7,20250630_104737.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_104737.jpg,success,1095,2027,0.649263293,3.895579757,,,,,,,,
growthchamber0630rec7,20250630_105010.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_105010.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_105038.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_105038.jpg,success,1169,667,0.36328976,2.179738562,,,,,,,,
growthchamber0630rec7,20250630_105105.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_105105.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_105229.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_105229.jpg,success,2228,6700,0.750448029,4.502688172,,,,,,,,
growthchamber0630rec7,20250630_105241.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_105241.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_105419.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_105419.jpg,success,1556,3865,0.712968087,4.277808522,,,,,,,,
growthchamber0630rec7,20250630_105643.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_105643.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_105658.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_105658.jpg,success,1537,2088,0.576,3.456,,,,,,,,
growthchamber0630rec7,20250630_105711.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_105711.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_105855.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_105855.jpg,success,1451,4872,0.770520323,4.623121936,,,,,,,,
growthchamber0630rec7,20250630_105903.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_105903.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_110100.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_110100.jpg,success,0,493,1,6,,,,,,,,
growthchamber0630rec7,20250630_110109.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_110109.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_110331.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_110331.jpg,success,1496,8452,0.849618014,5.097708082,,,,,,,,
growthchamber0630rec7,20250630_110338.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_110338.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_110513.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_110513.jpg,success,0,1072,1,6,,,,,,,,
growthchamber0630rec7,20250630_110526.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_110526.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_110716.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_110716.jpg,success,0,3797,1,6,,,,,,,,
growthchamber0630rec7,20250630_110724.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_110724.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_110910.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_110910.jpg,success,0,918,1,6,,,,,,,,
growthchamber0630rec7,20250630_110927.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_110927.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_111044.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_111044.jpg,success,1285,5129,0.799657,4.797942002,,,,,,,,
growthchamber0630rec7,20250630_111102.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_111102.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_111232.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_111232.jpg,success,0,198,1,6,,,,,,,,
growthchamber0630rec7,20250630_111240.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_111240.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,20250630_111423.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\20250630_111423.jpg,success,1486,7286,0.830597355,4.983584131,,,,,,,,
growthchamber0630rec7,Screenshot_20250630_094502.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\Screenshot_20250630_094502.jpg,success,0,0,0,0,,,,,,,,
growthchamber0630rec7,Screenshot_20250630_105604.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0630rec7\Screenshot_20250630_105604.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_092014.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_092014.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_093415.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_093415.jpg,success,931,3473,0.788601272,4.731607629,,,,,,,,
growthchamber0704pre,20250704_093459.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_093459.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_093614.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_093614.jpg,success,763,2006,0.72444926,4.346695558,,,,,,,,
growthchamber0704pre,20250704_093630.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_093630.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_093755.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_093755.jpg,success,741,1942,0.723816623,4.342899739,,,,,,,,
growthchamber0704pre,20250704_094008.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_094008.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_094019.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_094019.jpg,success,748,1465,0.661997289,3.971983732,,,,,,,,
growthchamber0704pre,20250704_094029.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_094029.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_094230.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_094230.jpg,success,813,1923,0.702850877,4.217105263,,,,,,,,
growthchamber0704pre,20250704_094255.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_094255.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_094426.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_094426.jpg,success,772,1781,0.697610654,4.185663925,,,,,,,,
growthchamber0704pre,20250704_094435.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_094435.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_094631.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_094631.jpg,success,1122,4257,0.791411043,4.748466258,,,,,,,,
growthchamber0704pre,20250704_094639.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_094639.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_094821.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_094821.jpg,success,797,2162,0.730652247,4.383913484,,,,,,,,
growthchamber0704pre,20250704_094939.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_094939.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_095020.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_095020.jpg,success,884,3277,0.787551069,4.725306417,,,,,,,,
growthchamber0704pre,20250704_095033.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_095033.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_095223.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_095223.jpg,success,914,3251,0.780552221,4.683313325,,,,,,,,
growthchamber0704pre,20250704_095239.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_095239.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_095435.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_095435.jpg,success,705,2403,0.773166023,4.638996139,,,,,,,,
growthchamber0704pre,20250704_095626.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_095626.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_095637.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_095637.jpg,success,798,4137,0.838297872,5.029787234,,,,,,,,
growthchamber0704pre,20250704_095714.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_095714.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_095823.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_095823.jpg,success,904,2668,0.746920493,4.481522956,,,,,,,,
growthchamber0704pre,20250704_095833.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_095833.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_100007.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_100007.jpg,success,2269,3829,0.62791079,3.767464743,,,,,,,,
growthchamber0704pre,20250704_100013.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_100013.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_100243.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_100243.jpg,success,809,5099,0.863067028,5.178402167,,,,,,,,
growthchamber0704pre,20250704_100252.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_100252.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_100445.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_100445.jpg,success,1148,5393,0.824491668,4.946950008,,,,,,,,
growthchamber0704pre,20250704_100453.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_100453.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_100744.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_100744.jpg,success,847,2626,0.756118629,4.536711777,,,,,,,,
growthchamber0704pre,20250704_100751.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_100751.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_101033.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_101033.jpg,success,983,2673,0.731126915,4.386761488,,,,,,,,
growthchamber0704pre,20250704_101208.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_101208.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_101246.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_101246.jpg,success,1138,3174,0.736085343,4.416512059,,,,,,,,
growthchamber0704pre,20250704_101255.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_101255.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_101509.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_101509.jpg,success,647,156,0.194271482,1.165628892,,,,,,,,
